mano,posicion,mascara_idx,reward_promedio,n_visitas
"[5, 10, 10, 12]",1,5,-0.4898580121703854,986
"[5, 10, 10, 12]",1,10,-0.6156186612576064,986
"[5, 10, 11, 11]",1,3,2.4837758112094397,678
"[5, 10, 11, 11]",1,9,1.6622418879056047,678
"[5, 10, 11, 11]",1,2,1.0678466076696165,678
"[5, 10, 11, 11]",1,6,0.7463126843657817,678
"[5, 10, 11, 11]",1,8,0.532448377581121,678
"[5, 10, 11, 11]",1,0,0.5029498525073747,678
"[5, 10, 11, 11]",1,11,0.35398230088495575,678
"[5, 10, 11, 11]",1,1,0.2610619469026549,678
"[5, 10, 11, 11]",1,12,0.0943952802359882,678
"[5, 10, 11, 11]",1,13,0.08997050147492626,678
"[5, 10, 11, 11]",1,14,0.04424778761061947,678
"[5, 10, 11, 11]",1,4,-0.2949852507374631,678
"[5, 10, 11, 11]",1,7,-0.42330383480825956,678
"[5, 10, 11, 11]",1,10,-0.5870206489675516,678
"[5, 10, 11, 11]",1,5,-0.7168141592920354,678
