            mano  probabilidad_grande  probabilidad_chica  probabilidad_pares  probabilidad_juego  prob_rival_pares_condicionada  prob_rival_juego_condicionada
    [5, 5, 5, 5]               0.0000              0.0237              0.9030              0.0286                         0.8643                         0.5360
    [5, 5, 5, 6]               0.0002              0.0255              0.8427              0.0410                         0.8462                         0.5468
    [5, 5, 5, 7]               0.0019              0.0263              0.8508              0.0920                         0.8522                         0.5302
   [5, 5, 5, 10]               0.0105              0.0219              0.8510              0.2258                         0.8496                         0.4916
   [5, 5, 5, 11]               0.0415              0.0217              0.8460              0.2259                         0.8519                         0.4908
    [5, 5, 6, 6]               0.0005              0.0241              0.9213              0.0950                         0.8420                         0.5412
    [5, 5, 6, 7]               0.0024              0.0256              0.3666              0.1115                         0.8426                         0.5317
   [5, 5, 6, 10]               0.0148              0.0236              0.3606              0.2655                         0.8378                         0.4879
   [5, 5, 6, 11]               0.0493              0.0245              0.3611              0.2682                         0.8419                         0.4926
    [5, 5, 7, 7]               0.0045              0.0233              0.9285              0.1453                         0.8436                         0.5104
   [5, 5, 7, 10]               0.0169              0.0238              0.3609              0.3566                         0.8446                         0.4857
   [5, 5, 7, 11]               0.0617              0.0246              0.3668              0.3600                         0.8440                         0.4790
  [5, 5, 10, 10]               0.0249              0.0239              0.9396              0.5578                         0.8498                         0.4422
  [5, 5, 10, 11]               0.0826              0.0222              0.3580              0.5508                         0.8450                         0.4492
  [5, 5, 11, 11]               0.1013              0.0226              0.9458              0.5538                         0.8507                         0.4462
    [5, 6, 6, 6]               0.0003              0.0222              0.8479              0.1176                         0.8521                         0.5321
    [5, 6, 6, 7]               0.0041              0.0201              0.4014              0.1360                         0.8348                         0.5166
   [5, 6, 6, 10]               0.0134              0.0228              0.3847              0.3340                         0.8467                         0.4951
   [5, 6, 6, 11]               0.0522              0.0234              0.3909              0.3393                         0.8410                         0.4823
    [5, 6, 7, 7]               0.0046              0.0197              0.4192              0.2135                         0.8422                         0.5065
   [5, 6, 7, 10]               0.0202              0.0217              0.1642              0.4454                         0.8358                         0.4784
   [5, 6, 7, 11]               0.0655              0.0193              0.1632              0.4433                         0.8368                         0.4767
  [5, 6, 10, 10]               0.0241              0.0191              0.4785              1.0000                         0.8381                         0.4389
  [5, 6, 10, 11]               0.0845              0.0178              0.1699              1.0000                         0.8301                         0.4370
  [5, 6, 11, 11]               0.0998              0.0169              0.5317              1.0000                         0.8380                         0.4391
    [5, 7, 7, 7]               0.0033              0.0147              0.8526              0.2826                         0.8476                         0.4966
   [5, 7, 7, 10]               0.0246              0.0108              0.4450              0.4863                         0.8440                         0.4611
   [5, 7, 7, 11]               0.0651              0.0133              0.4458              0.4852                         0.8399                         0.4629
  [5, 7, 10, 10]               0.0239              0.0121              0.4860              0.8318                         0.8395                         0.4308
  [5, 7, 10, 11]               0.0887              0.0139              0.1747              0.8323                         0.8253                         0.4225
  [5, 7, 11, 11]               0.1036              0.0121              0.5451              0.8299                         0.8366                         0.4293
 [5, 10, 10, 10]               0.0237              0.0098              0.8543              0.7175                         0.8484                         0.3910
